CRIM,ZN,INDUS,CHAS,NOX,RM,AGE,DIS,RAD,TAX,PTRATIO,B,LSTAT,MEDV,PRICE_CLASS
0.22241074608162972,22.41667134031949,6.114725995346513,0.0,0.4054647982052524,6.332550897318637,9.201531627618529,7.174790315296282,7.0,323.0,19.40910481294144,379.02616690072665,3.7998707348719805,25.5,high
0.22489,12.5,7.87,0.0,0.524,6.377,94.3,6.3467,5.0,311.0,15.2,392.52,20.45,15.0,low
0.40771,0.0,6.2,1.0,0.507,6.164,91.3,3.048,8.0,307.0,17.4,395.24,21.46,21.7,medium
0.23935958618789707,19.776625382092373,3.401593219590516,0.0,0.4314443099410742,6.918493038472796,32.63363414931903,3.9907149726040805,5.0,210.0,14.993438080454355,396.9,4.725062658942786,34.5,high
0.05372,0.0,13.92,0.0,0.437,6.549,51.0,5.9604,4.0,289.0,16.0,392.85,7.39,27.1,high
0.0136,75.0,4.0,0.0,0.41,5.888,47.6,7.3197,3.0,469.0,21.1,396.9,14.8,18.9,medium
0.32646183898207937,0.0,5.742574124834295,0.0,0.4959688963540172,6.226330427435683,64.77546022451631,3.811545709534931,8.0,320.0,17.662512185993187,378.703923728332,10.766847284062763,25.6,high
0.43571,0.0,10.59,1.0,0.489,5.344,100.0,3.875,4.0,277.0,18.6,396.9,23.09,20.0,medium
0.08412209793532027,0.06374545977845882,13.210308988888789,0.0,0.5916367701850676,6.655133785987667,79.71005585808003,3.717070711053268,5.0,285.0,16.724143541844352,370.07768358913216,9.675263717306297,28.8,high
5.235130018947773,0.028587155352027688,18.04624718819212,1.0,0.7798684553587956,6.406026902076684,84.18276715760858,2.7484757696266784,24.0,642.0,19.56621327462014,396.9,12.498560085382913,23.0,medium
0.980729608251551,0.0646738754534616,21.901130536746468,0.0,0.6242898668485275,5.680826972912566,100.0,2.3733877093454487,4.0,459.0,21.15987621937987,272.6528343492784,17.349847769412442,15.0,low
0.07653171136416743,0.009750157007913214,2.9826463500755818,0.0,0.47576339096953124,8.57744720364923,35.71798598113048,3.6065345360789722,2.0,276.0,19.245494481911305,382.9741071950549,3.44588377551575,43.9,high
0.08826,0.0,10.81,0.0,0.413,6.417,6.6,5.2873,4.0,305.0,19.2,383.73,6.72,24.2,high
0.0010845233063115148,53.188339965344454,,0.0,0.41629142425004084,6.87154691654177,28.452875948521804,6.621017176878118,5.0,358.0,17.741302799479357,395.596777605063,4.532829983782378,32.5,high
0.13117,0.0,8.56,0.0,0.52,6.127,85.2,2.1224,5.0,384.0,20.9,387.69,14.09,20.4,medium
0.17331,0.0,9.69,0.0,0.585,5.707,54.0,2.3817,6.0,391.0,19.2,396.9,12.01,21.8,medium
0.0,24.779047332484907,4.820997319630752,0.0,0.3852784170072705,6.386310007505967,33.95614657478359,5.568739601184398,4.0,303.0,19.604210223072744,390.9780314901063,5.440359613778553,28.7,high
0.02451487459762712,0.0,12.256757437677365,0.0,0.5545050854109566,6.236741486250969,,2.468328318874853,1.0,269.0,21.074162628333095,394.277997408051,8.024210212135875,11.7,low
0.03615,80.0,,0.0,0.411,6.63,23.4,5.1167,4.0,245.0,19.2,396.9,4.7,27.9,high
0.04297,52.5,5.32,0.0,0.405,6.565,22.9,7.3172,6.0,293.0,16.6,371.72,9.51,24.8,high
1.7944844338475832,0.0,19.46696814252097,1.0,0.6181271753162318,7.58105196729215,98.17399120147874,2.0574933243796365,5.0,409.0,14.823516793254349,376.3031268900454,1.9460397209731317,50.0,high
0.02763,75.0,2.95,0.0,0.428,6.595,21.8,5.4011,3.0,252.0,18.3,395.63,4.32,30.8,high
0.12305917371005849,,10.176867222638872,0.0,0.466781539260999,5.665661394714054,20.672635414441356,4.017598972078073,4.0,279.0,19.53189160116675,382.40630092428006,11.412347215118553,23.2,medium
0.04932,33.0,2.18,0.0,0.472,6.849,70.3,3.1827,7.0,222.0,18.4,396.9,7.53,28.2,high
1.5436361479228315,0.016872339243393385,8.036507041507647,0.0,0.48314880182950937,6.123174057806068,93.65488828826868,3.900036709196935,4.0,306.0,21.434298324016353,255.22231459796356,20.4121866837812,13.2,low
0.04379,80.0,3.37,0.0,0.398,5.787,31.1,6.6115,4.0,337.0,16.1,396.9,10.24,19.4,medium
0.09604,40.0,6.41,0.0,0.447,6.854,42.8,4.2673,4.0,254.0,17.6,396.9,2.98,32.0,high
0.05789,12.5,6.07,0.0,0.409,5.878,21.4,6.498,4.0,345.0,18.9,396.21,8.1,22.0,medium
0.40202,0.0,9.9,0.0,0.544,6.382,67.2,3.5325,4.0,304.0,18.4,395.21,10.36,23.1,medium
6.244206080304847,0.0,18.85236638778883,0.0,0.5691438051576335,6.287487684245358,98.13704174158406,2.053611960554492,24.0,680.0,20.50233880674798,284.62350185693344,23.356347049831243,13.5,low
4.305220752950012,0.0,18.38506127924304,0.0,0.5330875327192578,6.309878077440629,84.89504043707262,3.058490312698652,23.0,668.0,20.694669005674474,381.80639868306633,16.231110110165766,19.9,medium
3.2189764228633946,0.0,18.73845168167234,1.0,0.8522816031623505,5.073862182259894,93.79304911416611,1.3667766333537086,5.0,384.0,14.774856172699666,396.9,27.4694527577678,12.9,low
,0.04157037826416778,9.73233857529907,0.0,0.548313313131886,5.7632518459683215,88.699845086809,2.4577968255348033,6.0,437.0,17.33703598609358,344.89102299784855,16.80549360781293,18.5,low
0.24103,0.0,7.38,0.0,0.493,6.083,43.7,5.4159,5.0,287.0,19.6,396.9,12.79,22.2,medium
9.18702,0.0,18.1,0.0,0.7,5.536,100.0,1.5804,24.0,666.0,20.2,396.9,23.6,11.3,low
5.44114,0.0,18.1,0.0,0.713,6.655,,2.3552,24.0,666.0,20.2,355.29,17.73,15.2,low
0.08150627744288745,0.0,2.8903027714048757,0.0,0.46991919580468683,7.476129784906031,62.73429225314572,3.484223055455172,2.0,270.0,18.68438532763001,396.9,6.146741538009201,34.6,high
0.11069,0.0,13.89,1.0,0.55,5.951,93.8,2.8893,5.0,276.0,16.4,396.9,17.92,21.5,medium
0.08759949045590323,0.007097904691422279,8.737828986593708,0.0,0.4829995794051604,6.785080314160102,78.79919281151783,2.8105599389166,5.0,403.0,20.126325516636122,367.4407307630893,9.34042049078496,26.9,high
14.4208,0.0,18.1,0.0,0.74,6.461,93.3,2.0026,24.0,666.0,20.2,27.49,18.05,9.6,low
0.31064619624193857,0.0,6.110563584874838,0.0,0.49039783866266135,7.998828064867496,83.34596101133693,2.7260829056108102,8.0,307.0,17.841722354456294,376.9638789140369,4.1010181570552575,45.2,high
0.0566,0.0,3.41,0.0,0.489,7.007,86.3,3.4217,2.0,270.0,17.8,396.9,5.5,23.6,medium
0.1265,25.0,5.13,0.0,0.453,6.762,43.4,7.9809,8.0,284.0,19.7,395.58,9.5,25.0,high
,0.0,16.34014062315845,0.0,0.6823450633000165,6.417054355300428,99.60410229346603,1.7359114364699735,24.0,675.0,19.50063858945711,396.9,15.850777621778878,13.5,low
0.8050465889824604,0.03672107675044723,8.563053362340474,0.0,0.4896317839022729,6.467310627442076,98.47338180789298,4.57581558396471,4.0,313.0,20.362320661111493,396.9,13.306052222693902,18.3,low
0.0795,60.0,1.69,0.0,0.411,6.579,35.9,10.7103,4.0,411.0,18.3,370.78,5.49,24.1,high
24.133945135591325,0.0,18.715216560822316,0.0,0.7123150570035952,6.047921683756104,98.03842916571969,1.6212632022106503,24.0,677.0,20.862437079881566,396.9,26.200775665076822,5.8,low
0.01538,90.0,3.75,0.0,0.394,7.454,34.2,6.3361,3.0,244.0,15.9,386.34,3.11,44.0,high
2.3673337811488677,0.0,19.33242137774514,0.0,0.8621669056255431,5.177514426907235,97.41597386635677,1.6887445362566293,5.0,415.0,14.886554098343899,92.41438713856316,15.392076865686962,12.6,low
0.17562558120921254,0.0,29.459795212117694,0.0,0.6292090902131737,6.085479443733397,100.0,1.9191763613317465,4.0,768.0,19.892315046540617,396.9,17.08096539847345,13.9,low
0.10823197470751633,0.00866830653881301,4.189784822929188,0.0,0.5294376079978002,5.585551088828771,70.03507475860488,2.6620730364655523,5.0,299.0,16.787933194602306,386.4231136419657,9.645568846449985,22.3,medium
0.18773431851688138,0.0,2.9264738481949895,0.0,0.5011480186639755,6.556026421519758,68.0301057567457,3.6107322820302685,2.0,288.0,17.71922187968648,380.4671669121039,12.123834271778335,20.7,medium
2.3004,0.0,19.58,0.0,0.605,6.319,96.1,2.1,5.0,403.0,14.7,297.09,11.1,23.8,high
0.0,64.32662615810057,2.7854230175614023,0.0,0.32553919351075067,6.959116171695103,,6.087192937366013,1.0,259.0,15.248513905804627,396.9,5.158993761474545,31.1,high
0.654328946853591,20.4678282126756,3.79842272157365,0.0,0.6395893169109462,8.542290438278584,89.22965350946684,1.8142710529732,5.0,258.0,14.104133830222773,393.1719909949308,4.787401092372288,46.0,high
0.09642016618449031,0.0,2.639076334215064,0.0,0.42949457463654866,7.948520353709365,75.8498666822803,3.5892248358407017,2.0,274.0,19.012007524897353,379.65505886527677,4.257841841603271,40.4,high
0.10592858043085414,81.72707975913139,1.9143058239315456,0.0,0.4125828474850601,6.655805680402135,30.915456278378443,8.234939716107288,4.0,264.0,17.667923122738863,374.3731062160817,5.9578081749570515,24.3,high
0.1341994161142193,0.045056588906177295,24.610886126412446,0.0,0.5905844839407959,6.106520473957638,97.79190359549288,1.9468928935024712,2.0,185.0,19.212445582053878,376.8056020284386,18.256778399980277,19.8,medium
0.05188,0.0,4.49,0.0,0.449,6.015,45.1,4.4272,3.0,247.0,18.5,395.99,12.86,22.5,medium
6.44405,0.0,18.1,0.0,0.584,6.425,74.8,2.2004,24.0,666.0,20.2,97.95,12.03,16.1,low
0.08308,0.0,2.46,0.0,0.488,5.604,89.8,2.9879,3.0,193.0,17.8,391.0,13.98,26.4,high
8.184968257098706,0.0,18.710035523153525,1.0,0.675535592047953,6.0331186073423515,89.67667119194044,1.1038472660678893,23.0,643.0,20.398812964337495,341.3655883702321,8.896351833193258,50.0,high
,47.10386032970437,3.446281667566367,0.0,0.43937696092092676,6.40765884162289,30.20917737796208,6.466409638410735,5.0,403.0,14.83911786445651,385.1738880891124,4.515484139227988,29.5,high
0.08199,0.0,13.92,,0.437,6.009,42.3,5.5027,4.0,289.0,16.0,396.9,10.4,21.7,medium
25.183330732400808,0.007894594382856326,18.08460760738119,0.0,0.6800227640688278,5.283050701481879,95.79498170054455,1.7066704781318494,24.0,667.0,19.431136001328653,396.9,19.505218232495015,8.8,low
15.8603,0.0,18.1,0.0,0.679,5.896,95.4,1.9096,24.0,666.0,20.2,7.68,24.39,8.3,low
,0.0,6.625425158369917,1.0,0.537556981003246,6.398363625043848,77.86193592643096,4.2479726467481145,8.0,312.0,17.12712979490737,378.10889644410776,8.9184819607317,25.1,high
0.54011,20.0,3.97,0.0,0.647,7.203,81.8,2.1121,5.0,264.0,13.0,392.8,9.59,33.8,high
0.51183,0.0,6.2,0.0,0.507,7.358,71.6,4.148,8.0,307.0,17.4,390.07,4.73,31.5,high
0.11638150742749444,28.941037155959737,5.098045431823913,0.0,0.3944200286400346,6.286026525412293,7.308469317156568,7.295824928877409,6.0,297.0,16.309375167062612,365.82733908448216,5.062140317698304,24.9,high
10.02184322604463,0.0,18.061830455304786,0.0,0.7348966339668914,7.133567086092171,100.0,1.970157990088981,23.0,671.0,20.25297344454632,379.82090236757307,18.858155256774495,15.7,low
10.6718,0.0,18.1,0.0,0.74,6.459,94.8,1.9879,24.0,666.0,20.2,43.06,23.98,11.8,low
,20.009789655305706,3.9548342811905526,0.0,0.5945919390466913,8.643292094138188,94.64060622508359,2.3112401609291524,5.0,266.0,12.724891649873188,375.89905267870597,5.991091487838199,47.3,high
0.3070402407421611,0.0,5.762939736914232,0.0,0.4568619107927152,8.386459468938082,76.81463830238707,2.8056004770509455,8.0,309.0,17.23515968299569,376.6124701125508,4.306255026092792,44.8,high
0.653859862618276,19.413775617140367,3.9489841394845913,0.0,0.6028163745399993,6.795062850795054,100.0,1.977306389553027,5.0,263.0,13.314203579814786,391.20679188859447,6.952396280402908,28.3,high
0.16534615998804425,0.04996198492895767,26.69650967718438,0.0,0.6325828037783715,5.402383927723401,90.9680990737757,1.8657679367091304,4.0,722.0,20.507516312670816,396.9,18.16785337955562,14.1,low
0.76162,20.0,3.97,0.0,0.647,5.56,62.8,1.9865,5.0,264.0,13.0,392.4,10.45,22.8,medium
0.10550548327097004,22.566398981169847,5.561141014060199,0.0,0.42026559492609217,6.768513957436296,7.264324548879433,9.131530830977058,7.0,305.0,18.65326150145341,396.9,3.381200463508619,29.5,high
0.020021468127591924,53.67488335670579,3.97081692387394,0.0,0.5014551804374403,7.214908807036992,54.89582873196552,6.050289639580577,5.0,374.0,17.09672267114288,390.1194369473838,7.50030463421033,24.5,high
0.01311,90.0,1.22,0.0,0.403,7.249,21.9,8.6966,5.0,226.0,17.9,395.93,4.81,35.4,high
0.06899,0.0,25.65,0.0,0.581,5.87,69.7,2.2577,2.0,188.0,19.1,389.15,14.37,22.0,medium
0.19802,0.0,10.59,0.0,0.489,6.182,,3.9454,4.0,277.0,18.6,393.63,9.47,25.0,high
0.84054,0.0,8.14,0.0,0.538,5.599,85.7,4.4546,4.0,307.0,21.0,303.42,16.51,13.9,low
0.09164,0.0,10.81,0.0,0.413,6.065,7.8,5.2873,4.0,305.0,19.2,390.91,5.52,22.8,medium
0.12269,0.0,6.91,0.0,0.448,6.069,40.0,5.7209,3.0,233.0,17.9,389.39,9.55,21.2,medium
0.19657,22.0,5.86,0.0,0.431,6.226,79.2,8.0555,7.0,330.0,19.1,376.14,10.15,20.5,medium
0.09111652388566115,,2.4511836435607846,0.0,0.5711112292509251,7.575806723057389,53.86483307933003,3.241751968841071,3.0,186.0,17.576587618745435,380.59706617659316,4.456882579970853,49.9,high
0.03705,20.0,3.33,0.0,0.4429,6.968,,5.2447,5.0,216.0,14.9,392.23,4.59,35.4,high
1.5237723463535162,0.033167736344690495,19.829815485334493,0.0,0.8792449454723963,5.494850428723004,100.0,1.615014503555509,5.0,399.0,14.28243177366166,331.8643780154559,12.662141953585946,20.9,medium
7.434947669594497,0.0,18.48178032473517,0.0,0.7358579436399341,5.652156124814278,97.09049957417123,1.4538352364926261,24.0,674.0,20.03408349114296,396.9,,12.5,low
18.045784080739825,0.03590428950098336,17.85003809834074,0.0,0.7178209434022247,6.71216535937359,98.50352472392757,1.8145981461303917,24.0,626.0,20.812542962052824,28.25616437533853,27.238423481538955,7.2,low
0.20608,22.0,5.86,0.0,0.431,5.593,76.5,7.9549,7.0,330.0,19.1,372.49,12.5,17.6,low
9.253802982751493,0.0,17.94092651047862,0.0,0.6112785001101225,6.477659587470004,100.0,1.24044639137677,25.0,693.0,20.41289519319638,372.3931004858904,9.659463070769442,50.0,high
0.18159,0.0,7.38,0.0,0.493,6.376,54.3,4.5404,5.0,287.0,19.6,396.9,6.87,23.1,medium
0.35476442987630336,0.08922647834124511,21.683020647658385,0.0,0.5973933468983383,6.475697068836099,98.12050846226334,1.7793704964540222,4.0,449.0,22.15574502413454,396.9,15.204919270501236,18.2,low
1.34284,0.0,19.58,0.0,0.605,6.066,100.0,1.7573,5.0,403.0,14.7,353.89,6.43,24.3,high
0.1571722617277386,0.0,6.9964177023825656,0.0,0.4251112903227077,5.5909012721022595,35.29668421551269,5.194334427063369,3.0,227.0,17.867833699246876,396.9,10.124338281242018,19.8,medium
9.33889,0.0,18.1,0.0,0.679,6.38,,1.9682,24.0,666.0,20.2,60.72,24.08,9.5,low
5.546384473883669,0.002649965078489179,18.987651505233973,,0.7758871811990214,6.5619698630998275,100.0,1.9701131543755805,23.0,680.0,20.392304782566413,396.9,17.76164101162296,18.4,low
6.65492,0.0,18.1,0.0,0.713,6.317,83.0,2.7344,24.0,666.0,20.2,396.9,13.99,19.5,medium
0.3494,0.0,9.9,0.0,0.544,5.972,76.7,3.1025,4.0,304.0,18.4,396.24,9.97,20.3,medium
0.02484682753510898,0.0,4.454144566460711,0.0,0.45775072356976415,5.654224997387952,47.3116073596761,7.795817563900179,3.0,347.0,18.11310605232013,385.80101768136734,10.982879769251204,17.2,low
0.14932,25.0,5.13,0.0,0.453,5.741,66.2,7.2254,8.0,284.0,19.7,395.11,13.15,18.7,low
0.10141890265309994,0.02534989371096799,11.45942619809563,0.0,0.5959466321409983,5.8661334628499775,78.81055193669876,2.4226097152238992,1.0,291.0,21.557188790400968,370.0680661783144,9.261907165331728,19.3,medium
0.04293859116104805,0.0,7.7651392276112405,0.0,0.46130224716567825,6.3821498172870745,83.01497837125198,4.953927242474674,2.0,241.0,18.028227931645922,370.69639509291886,9.411552208651077,20.5,medium
2.2923262095403896,0.03976170392444,18.511354668845065,0.0,0.5590868891977976,5.861438401326933,92.86626182130819,2.339207907769139,5.0,401.0,14.520652006016158,342.30173055087255,12.95677447657262,18.9,medium
0.24848990118203426,0.0,9.600778648095627,0.0,0.6246218300944962,6.181747098564422,64.40356744747069,2.4202130456679116,7.0,367.0,18.89194963950028,393.8324958405276,12.705435066053079,20.2,medium
0.012677061664138588,25.50711599966692,4.743336459782354,0.0,0.34394957371739626,6.857706275085501,31.322889803725154,5.156195890715993,4.0,286.0,19.564263210083354,396.9,5.133405167056501,28.8,high
0.13586649619158764,0.0010879955719903477,,0.0,0.4373844929734634,5.807156608540494,63.062671821627816,6.492277133427172,4.0,289.0,15.256098684940659,396.9,16.463662764114655,19.6,medium
0.3037664406352308,0.0,,0.0,0.3957762957584453,6.097344964720675,85.3333624799449,5.680900557731319,3.0,226.0,17.185674268441353,396.9,18.67614958098991,16.7,low
0.06466,70.0,2.24,0.0,0.4,6.345,20.1,7.8278,5.0,358.0,14.8,368.24,4.97,22.5,medium
0.08399010485209611,0.014706600955372809,11.13326014595779,0.0,0.5486325781947035,5.960664989416115,74.48043095657229,2.2783795687811876,1.0,267.0,20.240496940448065,395.748435998306,9.047357507746717,20.4,medium
0.3692,0.0,9.9,0.0,0.544,6.567,87.3,3.6023,4.0,304.0,18.4,395.69,9.28,23.8,high
2.63548,0.0,9.9,0.0,0.544,4.973,37.8,2.5194,4.0,304.0,18.4,350.45,12.64,16.1,low
3.83684,0.0,18.1,0.0,0.77,6.251,91.1,2.2955,24.0,666.0,20.2,350.65,14.19,19.9,medium
14.3337,0.0,18.1,,0.614,6.229,88.0,1.9512,24.0,666.0,20.2,383.32,13.11,21.4,medium
0.10793,0.0,8.56,0.0,0.52,6.195,54.4,2.7778,5.0,384.0,20.9,393.49,13.0,21.7,medium
0.06326719833654289,27.595909865239364,15.632223120387103,0.0,0.48097828539739895,5.829811384891754,70.49270444783677,3.73881646207521,4.0,278.0,18.8730604738395,396.342616651025,10.641058406042518,20.7,medium
5.69175,0.0,18.1,0.0,0.583,6.114,79.8,3.5459,24.0,666.0,20.2,392.68,14.98,19.1,medium
